Title,UID,Authors,Pub_Year,PMCID,DOI,Data_availability_statement,Metabolomics,Primary_study,Statement_classification,Data_sharing_class,Raw_data,Repository,Accession_number,Link,Clinical_human_study,Notes
Measurement of tissue azithromycin levels in self-collected vaginal swabs post treatment using liquid chromatography and tandem mass spectrometry (LC-MS/MS).,28498845,"Vodstrcil LA, Rupasinghe TWT, Kong FYS, Tull D, Worthington K, Chen MY, Huston WM, Timms P, McConville MJ, Fairley CK, Bradshaw CS, Tabrizi SN, Hocking JS",2017,PMC5428968,10.1371/journal.pone.0177615,"We have not been able to upload the accompanying behavioural data set due to the small sample size and the sensitive nature of the specimens collected and questions answered by study participants. The statement provided in our participantsê information and consent form stated that _any information obtained in connection with this project and that can identify you will remain confidential. It will only be disclosed with your permission, except as required by law.î Therefore if readers wish to obtain the de-identified data, they may contact the chief investigator, Prof Jane Hocking on j.hocking@unimelb.edu.au or Rowan Frew, Ethics Manager at the Alfred Hospital Research and Ethics Unit at research@alfred.org.au (quoting project 480/11).",1,1,E,5,0,,,,1,
Biomarkers for predicting type 2 diabetes development-Can metabolomics improve on existing biomarkers?,28692646,"Savolainen O, Fagerberg B, Vendelbo Lind M, Sandberg AS, Ross AB, Bergstr_m G",2017,PMC5503163,10.1371/journal.pone.0177738,"The data underlying the findings in our study are not freely and directly available in the manuscript, supplemental files, or in a public repository. The reason is that the original approval by the regional ethic_s board and the informed consent from the subjects participating in the studies do not include such a direct, free access. These restrictions are imposed by the Regional ethical review board in Gothenburg (Guldhedsgatan 5, 413 20 Gothenburg). If a reader of PLOS ONE wants access to the data underlying the present article, please contact Swedish National Data Service with a direct link to this study (www.snd.gu.se/en/catalogue/study/EXT0140). Data can be requested from the Corresponding Author G_ran Bergstr_m (Goran.Bergstrom@hjl.gu.se) or non-author contact Rufus Latham, (rufus.latham@gu.se).",1,1,E,3,0,,,,1,
Metabolomics reveals an entanglement of fasting leptin concentrations with fatty acid oxidation and gluconeogenesis in healthy children.,28817652,"Kirchberg FF, Brandt S, Mo A, Peissner W, Koenig W, Rothenbacher D, Brenner H, Koletzko B, Hellmuth C, Wabitsch M",2017,PMC5560563,10.1371/journal.pone.0183185,"The personal data protection officer of the University of Ulm has not provided permission to put the data of the Ulm Birth Cohort Study participants in the public domain. Future interested researchers can make requests to Berthold Koletzko, office.koletzko@med.lmu.de, Martin Wabitsch, Martin.Wabitsch@uniklinik-ulm.de, or the Ethical committee of the University of Ulm, ethik-kommission@uni-ulm.de.",1,1,E,3,0,,,,1,
The ACTN3 R577X Polymorphism Is Associated with Cardiometabolic Fitness in Healthy Young Adults.,26107372,"Deschamps CL, Connors KE, Klein MS, Johnsen VL, Shearer J, Vogel HJ, Devaney JM, Gordish-Dressman H, Many GM, Barfield W, Hoffman EP, Kraus WE, Hittel DS",2015,PMC4480966,10.1371/journal.pone.0130644,"Due to ethical restrictions related to protecting participant confidentiality, all relevant data are available upon request to the corresponding author.",1,1,E,5,0,,,,1,
Pharmacokinetics of a single 1g dose of azithromycin in rectal tissue in men.,28350806,"Kong FY, Rupasinghe TW, Simpson JA, Vodstrcil LA, Fairley CK, McConville MJ, Hocking JS",2017,PMC5370104,10.1371/journal.pone.0174372,"Please note that if readers wish to obtain the de-identified data, they may contact the chief investigator, Prof Jane Hocking on j.hocking@unimelb.edu.au and the Alfred Hospital Ethics Committee on research@alfred.org.au.",1,1,E,3,0,,,,1,
The Potential Biomarkers to Identify the Development of Steatosis in Hyperuricemia.,26890003,"Tan Y, Liu X, Zhou K, He X, Lu C, He B, Niu X, Xiao C, Xu G, Bian Z, Zu X, Zhang G, Zhang W, Lu A",2016,PMC4758628,10.1371/journal.pone.0149043,Most relevant data are within the paper and its Supporting Information files. Raw clinical data are ethically restricted and available upon request to the corresponding author.,1,1,E,3,0,,,,1,
Plasma Metabolites Predict Severity of Depression and Suicidal Ideation in Psychiatric Patients-A Multicenter Pilot Analysis.,27984586,"Setoyama D, Kato TA, Hashimoto R, Kunugi H, Hattori K, Hayakawa K, Sato-Kasai M, Shimokawa N, Kaneko S, Yoshida S, Goto YI, Yasuda Y, Yamamori H, Ohgidani M, Sagata N, Miura D, Kang D, Kanba S",2016,PMC5161310,10.1371/journal.pone.0165267,"Due to the ethics policy approved for this study by Kyushu University, clinical data cannot be made publicly accessible.",1,1,F,3,0,,,,1,
Intake of hydrolyzed casein is associated with reduced body fat accretion and enhanced phase II metabolism in obesity prone C57BL/6J mice.,25738501,"Clausen MR, Zhang X, Yde CC, Ditlev DB, Lillefosse HH, Madsen L, Kristiansen K, Liaset B, Bertram HC",2015,PMC4349863,10.1371/journal.pone.0118895,No statement,1,1,G,2,0,,,,0,
HdhQ111 Mice Exhibit Tissue Specific Metabolite Profiles that Include Striatal Lipid Accumulation.,26295712,"Carroll JB, Deik A, Fossale E, Weston RM, Guide JR, Arjomand J, Kwak S, Clish CB, MacDonald ME",2015,PMC4546654,10.1371/journal.pone.0134465,No statement,1,1,G,2,0,,,,0,
Characterization of stimulus-secretion coupling in the human pancreatic EndoC-betaH1 beta cell line.,25803449,"Andersson LE, Valtat B, Bagge A, Sharoyko VV, Nicholls DG, Ravassard P, Scharfmann R, Spegel P, Mulder H",2015,PMC4372368,10.1371/journal.pone.0120879,No statement,1,1,G,5,0,,,,0,
Real-time cellular exometabolome analysis with a microfluidic-mass spectrometry platform.,25723555,"Marasco CC, Enders JR, Seale KT, McLean JA, Wikswo JP",2015,PMC4344306,10.1371/journal.pone.0117685,No statement,1,1,G,"4,5",0,,,,0,
Marine Actinobacteria as a source of compounds for phytopathogen control: An integrative metabolic-profiling / bioactivity and taxonomical approach.,28225766,"Betancur LA, Naranjo-Gaybor SJ, Vinchira-Villarraga DM, Moreno-Sarmiento NC, Maldonado LA, Suarez-Moreno ZR, Acosta-Gonzalez A, Padilla-Gonzalez GF, Puyana M, Castellanos L, Ramos FA",2017,PMC5321270,10.1371/journal.pone.0170148,All relevant data are within the paper and its Supporting Information files. Data are also available at the following link: https://osf.io/dym7w/.,0,0,,,,,,,,
"Correction: Plasma Metabolomics Biosignature According to HIV Stage of Infection, Pace of Disease Progression, Viremia Level and Immunological Response to Treatment.",28235085,"Scarpellini B, Zanoni M, Sucupira MC, Truong HM, Janini LM, da Silva ID, Diaz RS",2017,PMC5325603,10.1371/journal.pone.0173164,,0,0,,,,,,,,
Strain-level diversity of secondary metabolism in Streptomyces albus.,25635820,Seipke RF,2015,PMC4312078,10.1371/journal.pone.0116457,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Dynamic changes in amino acid concentration profiles in patients with sepsis.,25849571,"Su L, Li H, Xie A, Liu D, Rao W, Lan L, Li X, Li F, Xiao K, Wang H, Yan P, Li X, Xie L",2015,PMC4388841,10.1371/journal.pone.0121933,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Chlamydia trachomatis Infection Leads to Defined Alterations to the Lipid Droplet Proteome in Epithelial Cells.,25909443,"Saka HA, Thompson JW, Chen YS, Dubois LG, Haas JT, Moseley A, Valdivia RH",2015,PMC4409204,10.1371/journal.pone.0124630,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Metabolic outcome of female mice exposed to a mixture of low-dose pollutants in a diet-induced obesity model.,25909471,"Naville D, Labaronne E, Vega N, Pinteur C, Canet-Soulas E, Vidal H, Le Magueresse-Battistoni B",2015,PMC4409066,10.1371/journal.pone.0124015,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
A comparison of aggregate p-value methods and multivariate statistics for self-contained tests of metabolic pathway analysis.,25927705,Mitchell MW,2015,PMC4415974,10.1371/journal.pone.0125081,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
Salt Tolerant and Sensitive Rice Varieties Display Differential Methylome Flexibility under Salt Stress.,25932633,"Ferreira LJ, Azevedo V, Maroco J, Oliveira MM, Santos AP",2015,PMC4416925,10.1371/journal.pone.0124060,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Metabolic Heat Stress Adaption in Transition Cows: Differences in Macronutrient Oxidation between Late-Gestating and Early-Lactating German Holstein Dairy Cows.,25938406,"Lamp O, Derno M, Otten W, Mielenz M, Nurnberg G, Kuhla B",2015,PMC4418699,10.1371/journal.pone.0125264,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Drug repositioning for diabetes based on 'omics' data mining.,25946000,"Zhang M, Luo H, Xi Z, Rogaeva E",2015,PMC4422696,10.1371/journal.pone.0126082,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
Mouse models of diet-induced nonalcoholic steatohepatitis reproduce the heterogeneity of the human disease.,26017539,"Machado MV, Michelotti GA, Xie G, Almeida Pereira T, Boursier J, Bohnic B, Guy CD, Diehl AM",2015,PMC4446215,10.1371/journal.pone.0127991,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Large-Scale Evolutionary Analysis of Genes and Supergene Clusters from Terpenoid Modular Pathways Provides Insights into Metabolic Diversification in Flowering Plants.,26046541,"Hofberger JA, Ramirez AM, Bergh Ev, Zhu X, Bouwmeester HJ, Schuurink RC, Schranz ME",2015,PMC4457800,10.1371/journal.pone.0128808,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Comparative Secretome Analysis of Trichoderma reesei and Aspergillus niger during Growth on Sugarcane Biomass.,26053961,"Borin GP, Sanchez CC, de Souza AP, de Santana ES, de Souza AT, Paes Leme AF, Squina FM, Buckeridge M, Goldman GH, Oliveira JV",2015,PMC4460134,10.1371/journal.pone.0129275,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Deconvolution of Complex 1D NMR Spectra Using Objective Model Selection.,26241959,"Hughes TS, Wilson HD, de Vera IM, Kojetin DJ",2015,PMC4524620,10.1371/journal.pone.0134474,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Dysregulated Hepatic Methionine Metabolism Drives Homocysteine Elevation in Diet-Induced Nonalcoholic Fatty Liver Disease.,26322888,"Pacana T, Cazanave S, Verdianelli A, Patel V, Min HK, Mirshahi F, Quinlivan E, Sanyal AJ",2015,PMC4556375,10.1371/journal.pone.0136822,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Predicting Ecological Roles in the Rhizosphere Using Metabolome and Transportome Modeling.,26332409,"Larsen PE, Collart FR, Dai Y",2015,PMC4557938,10.1371/journal.pone.0132837,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
Dissecting Leishmania infantum Energy Metabolism - A Systems Perspective.,26367006,"Subramanian A, Jhawar J, Sarkar RR",2015,PMC4569355,10.1371/journal.pone.0137976,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
Combining Metabolite-Based Pharmacophores with Bayesian Machine Learning Models for Mycobacterium tuberculosis Drug Discovery.,26517557,"Ekins S, Madrid PB, Sarker M, Li SG, Mittal N, Kumar P, Wang X, Stratton TP, Zimmerman M, Talcott C, Bourbon P, Travers M, Yadav M, Freundlich JS",2015,PMC4627656,10.1371/journal.pone.0141076,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Green tea polyphenol (-)-epigallocatechin-3-gallate restores Nrf2 activity and ameliorates crescentic glomerulonephritis.,25785827,"Ye T, Zhen J, Du Y, Zhou JK, Peng A, Vaziri ND, Mohan C, Xu Y, Zhou XJ",2015,PMC4364748,10.1371/journal.pone.0119543,All relevant data are within the paper.,0,0,,,,,,,,
Temperature and oxygen dependent metabolite utilization by Salmonella enterica serovars Derby and Mbandaka.,25798944,"Hayward MR, AbuOun M, Woodward MJ, Jansen VA",2015,PMC4370486,10.1371/journal.pone.0120450,All relevant data are within the paper.,0,0,,,,,,,,
Endo-lysosomal dysfunction in human proximal tubular epithelial cells deficient for lysosomal cystine transporter cystinosin.,25811383,"Ivanova EA, De Leo MG, Van Den Heuvel L, Pastore A, Dijkman H, De Matteis MA, Levtchenko EN",2015,PMC4374958,10.1371/journal.pone.0120998,All relevant data are within the paper.,0,0,,,,,,,,
Dynamics of biofilm formation and the interaction between Candida albicans and methicillin-susceptible (MSSA) and -resistant Staphylococcus aureus (MRSA).,25875834,"Zago CE, Silva S, Sanita PV, Barbugli PA, Dias CM, Lordello VB, Vergani CE",2015,PMC4395328,10.1371/journal.pone.0123206,All relevant data are within the paper.,0,0,,,,,,,,
Effect of Storage Temperature on Structure and Function of Cultured Human Oral Keratinocytes.,26052937,"Islam R, Jackson C, Eidet JR, Messelt EB, Corraya RM, Lyberg T, Griffith M, Dartt DA, Utheim TP",2015,PMC4459984,10.1371/journal.pone.0128306,All relevant data are within the paper.,0,0,,,,,,,,
The Frog Skin-Derived Antimicrobial Peptide Esculentin-1a(1-21)NH2 Promotes the Migration of Human HaCaT Keratinocytes in an EGF Receptor-Dependent Manner: A Novel Promoter of Human Skin Wound Healing?,26068861,"Di Grazia A, Cappiello F, Imanishi A, Mastrofrancesco A, Picardo M, Paus R, Mangoni ML",2015,PMC4466536,10.1371/journal.pone.0128663,All relevant data are within the paper.,0,0,,,,,,,,
Gut-Microbiota-Metabolite Axis in Early Renal Function Decline.,26241311,"Barrios C, Beaumont M, Pallister T, Villar J, Goodrich JK, Clark A, Pascual J, Ley RE, Spector TD, Bell JT, Menni C",2015,PMC4524635,10.1371/journal.pone.0134311,All relevant data are within the paper.,1,0,,,,,,,,
Comparison of Fc N-Glycosylation of Pharmaceutical Products of Intravenous Immunoglobulin G.,26457892,"Fokkink WJ, Falck D, Santbergen TC, Huizinga R, Wuhrer M, Jacobs BC",2015,PMC4601728,10.1371/journal.pone.0139828,All relevant data are within the paper.,0,0,,,,,,,,
Brown adipose tissue harbors a distinct sub-population of regulatory T cells.,25714366,"Medrikova D, Sijmonsma TP, Sowodniok K, Richards DM, Delacher M, Sticht C, Gretz N, Schafmeier T, Feuerer M, Herzig S",2015,PMC4340926,10.1371/journal.pone.0118534,"All relevant data are within the paper and its Supporting Information files. For RNA expression profiling of brown adipose tissue, raw and normalized data are deposited in the Gene Expression Omnibus (GEO) database with an accession number GSE-62157.",0,0,,,,,,,,
Modulation of cell metabolic pathways and oxidative stress signaling contribute to acquired melphalan resistance in multiple myeloma cells.,25769101,"Zub KA, Sousa MM, Sarno A, Sharma A, Demirovic A, Rao S, Young C, Aas PA, Ericsson I, Sundan A, Jensen ON, Slupphaug G",2015,PMC4358942,10.1371/journal.pone.0119857,The proteomics data have been deposited to the ProteomeXchange Consortium via the PRIDE partner repository with the identifier PXD001276 (http://www.ebi.ac.uk/pride/archive/projects/PXD001276) The transcriptomic data have been deposited to the GEO repository with the identifier GSE60970 (http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE60970).,0,0,,,,,,,,
Gene-based mapping and pathway analysis of metabolic traits in dairy cows.,25789767,"Ha NT, Gross JJ, van Dorland A, Tetens J, Thaller G, Schlather M, Bruckmaier R, Simianer H",2015,PMC4366076,10.1371/journal.pone.0122325,All relevant data are on Figshare via the following DOIs: http://dx.doi.org/10.6084/m9.figshare.1313598; http://dx.doi.org/10.6084/m9.figshare.1313597; http://dx.doi.org/10.6084/m9.figshare.1313596.,0,0,,,,,,,,
Identification of small molecules that disrupt signaling between ABL and its positive regulator RIN1.,25811598,"Ting PY, Damoiseaux R, Titz B, Bradley KA, Graeber TG, Fernandez-Vega V, Bannister TD, Chase P, Nair R, Scampavia L, Hodder P, Spicer TP, Colicelli J",2015,PMC4374917,10.1371/journal.pone.0121833,"All design and screening results from TSRI-Florida are available at PubChem BioAssay AID 602181, 588664 and 624303. All other relevant data are within the paper and its Supporting Information files.",0,0,,,,,,,,
BrainSignals Revisited: Simplifying a Computational Model of Cerebral Physiology.,25961297,"Caldwell M, Hapuarachchi T, Highton D, Elwell C, Smith M, Tachtsidis I",2015,PMC4427507,10.1371/journal.pone.0126695,"Data and models are available from GitHub, with Zenodo DOI doi:10.5281/zenodo.16776.",0,0,,,,,,,,
Integrative genomic signatures of hepatocellular carcinoma derived from nonalcoholic Fatty liver disease.,25993042,"Frades I, Andreasson E, Mato JM, Alexandersson E, Matthiesen R, Martinez-Chantar ML",2015,PMC4439034,10.1371/journal.pone.0124544,The microarray data can be accessed by reviewers through GEO database GSE63068 reference Series.,0,0,,,,,,,,
In Silico Analysis of the Metabolic Potential and Niche Specialization of Candidate Phylum 'Latescibacteria' (WS3).,26039074,"Youssef NH, Farag IF, Rinke C, Hallam SJ, Woyke T, Elshahed MS",2015,PMC4454575,10.1371/journal.pone.0127499,"Genome sequences generated have been deposited in GenBank under the accession numbers NZ_ASMB00000000.1, NZ_AQSL00000000.1, ASWY00000000.1, and AQRO00000000.1.",0,0,,,,,,,,
Identification of the Lomofungin Biosynthesis Gene Cluster and Associated Flavin-Dependent Monooxygenase Gene in Streptomyces lomondensis S015.,26305803,"Zhang C, Sheng C, Wang W, Hu H, Peng H, Zhang X",2015,PMC4549113,10.1371/journal.pone.0136228,All gene sequence files are available from the NCBI database (accession number KP721214.1).,0,0,,,,,,,,
Evidence of Active Pro-Fibrotic Response in Blood of Patients with Cirrhosis.,26317806,"Sanchez-Antolin G, Almohalla-Alvarez C, Bueno P, Almansa R, Iglesias V, Rico L, Ortega A, Munoz-Conejero E, Garcia-Pajares F, Bermejo-Martin JF",2015,PMC4552880,10.1371/journal.pone.0137128,The resulting data sets were uploaded at the Array Express microarray data repository (E-MTAB-3338).,0,0,,,,,,,,
"Identification and Characterization of a Rare Fungus, Quambalaria cyanescens, Isolated from the Peritoneal Fluid of a Patient after Nocturnal Intermittent Peritoneal Dialysis.",26716988,"Kuan CS, Yew SM, Toh YF, Chan CL, Lim SK, Lee KW, Na SL, Hoh CC, Yee WY, Ng KP",2015,PMC4696669,10.1371/journal.pone.0145932,"The ITS, SSU and D1/D2 domain nucleotide sequences of Q. cyanescens UM 1095 are available from the GenBank with accession numbers KT186106, KT186108 and KT186107, respectively.",0,0,,,,,,,,
Insulin resistance is associated with intraocular pressure elevation in a non-obese Korean population.,25559470,"Chun YH, Han K, Park SH, Park KM, Yim HW, Lee WC, Park YG, Park YM",2015,PMC4283958,10.1371/journal.pone.0112929,"The authors confirm that all data underlying the findings are fully available without restriction. The data used are publicly available from the 2010 Korea National Health and Nutrition Examination Survey (KNHANES), and are held by the Korean Centers for Disease Control and Prevention (http://knhanes.cdc.go.kr). Requests for data may be sent to Yumi Cho (choym527@korea.kr).",0,0,,,,,,,,
Increase in Red Blood Cell-Nitric Oxide Synthase Dependent Nitric Oxide Production during Red Blood Cell Aging in Health and Disease: A Study on Age Dependent Changes of Rheologic and Enzymatic Properties in Red Blood Cells.,25902315,"Bizjak DA, Brinkmann C, Bloch W, Grau M",2015,PMC4406474,10.1371/journal.pone.0125206,"Due to legal restrictions, raw data are available upon request from M.Grau@dshs-koeln.de.",0,0,,,,,,,,
Cardiac Autonomic Nervous System Activation and Metabolic Profile in Young Children: The ABCD Study.,26394362,"Vrijkotte TG, van den Born BJ, Hoekstra CM, Gademan MG, van Eijsden M, de Rooij SR, Twickler MT",2015,PMC4579089,10.1371/journal.pone.0138302,Data are available upon request due to ethical restrictions related to protecting patient confidentiality. Researchers who are interested in using data for research purposes can apply for access to the ABCD data by contacting the research committee at abcd@amc.uva.nl or the principal investigator TGM Vrijkotte (t.vrijkotte@amc.uva.nl).,0,0,,,,,,,,
The dilemma of heterogeneity tests in meta-analysis: a challenge from a simulation study.,26023932,"Li SJ, Jiang H, Yang H, Chen W, Peng J, Sun MW, Lu CD, Peng X, Zeng J",2015,PMC4449216,10.1371/journal.pone.0127538,"The work we present in this manuscript is based on a simulation study, all data are generated in R and we provide all details of the simulation process in our supplementary information section. Anyone may repeat our study when the codes are executed in R.",0,0,,,,,,,,
ONION: Functional Approach for Integration of Lipidomics and Transcriptomics Data.,26053255,"Piwowar M, Jurkowski W",2015,PMC4459700,10.1371/journal.pone.0128854,All code and data are available at: https://github.com/wjurkowski/ONION.,1,0,,,,,,,,
Predicting Essential Metabolic Genome Content of Niche-Specific Enterobacterial Human Pathogens during Simulation of Host Environments.,26885654,"Ding T, Case KA, Omolo MA, Reiland HA, Metz ZP, Diao X, Baumler DJ",2016,PMC4757543,10.1371/journal.pone.0149423,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
Increased mRNA Levels of Sphingosine Kinases and S1P Lyase and Reduced Levels of S1P Were Observed in Hepatocellular Carcinoma in Association with Poorer Differentiation and Earlier Recurrence.,26886371,"Uranbileg B, Ikeda H, Kurano M, Enooku K, Sato M, Saigusa D, Aoki J, Ishizawa T, Hasegawa K, Kokudo N, Yatomi Y",2016,PMC4757388,10.1371/journal.pone.0149462,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Isolation of a Genomic Region Affecting Most Components of Metabolic Syndrome in a Chromosome-16 Congenic Rat Model.,27031336,"Sedova L, Pravenec M, Krenova D, Kazdova L, Zidek V, Krupkova M, Liska F, Kren V, Seda O",2016,PMC4816345,10.1371/journal.pone.0152708,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
A Randomized Placebo Controlled Trial of Ibuprofen for Respiratory Syncytial Virus Infection in a Bovine Model.,27073858,"Walsh P, Behrens N, Carvallo Chaigneau FR, McEligot H, Agrawal K, Newman JW, Anderson M, Gershwin LJ",2016,PMC4830518,10.1371/journal.pone.0152913,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
OM-FBA: Integrate Transcriptomics Data with Flux Balance Analysis to Decipher the Cell Metabolism.,27100883,"Guo W, Feng X",2016,PMC4839607,10.1371/journal.pone.0154188,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
Environmentally Relevant Dose of Bisphenol A Does Not Affect Lipid Metabolism and Has No Synergetic or Antagonistic Effects on Genistein's Beneficial Roles on Lipid Metabolism.,27171397,"Ding S, Zuo X, Fan Y, Li H, Zhao N, Yang H, Ye X, He D, Yang H, Jin X, Tian C, Ying C",2016,PMC4865196,10.1371/journal.pone.0155352,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
An Alternative Strategy for Pan-acetyl-lysine Antibody Generation.,27606599,"Kim SY, Sim CK, Zhang Q, Tang H, Brunmeir R, Pan H, Karnani N, Han W, Zhang K, Xu F",2016,PMC5015836,10.1371/journal.pone.0162528,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Development and Evaluation of Real Time RT-PCR Assays for Detection and Typing of Bluetongue Virus.,27661614,"Maan S, Maan NS, Belaganahalli MN, Potgieter AC, Kumar V, Batra K, Wright IM, Kirkland PD, Mertens PP",2016,PMC5035095,10.1371/journal.pone.0163014,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Biomarker Profiles in Women with PCOS and PCOS Offspring; A Pilot Study.,27806063,"Daan NM, Koster MP, de Wilde MA, Dalmeijer GW, Evelein AM, Fauser BC, de Jager W",2016,PMC5091782,10.1371/journal.pone.0165033,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Drug Repositioning for Alzheimer's Disease Based on Systematic 'omics' Data Mining.,28005991,"Zhang M, Schmitt-Ulms G, Sato C, Xi Z, Zhang Y, Zhou Y, St George-Hyslop P, Rogaeva E",2016,PMC5179106,10.1371/journal.pone.0168812,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
"Extracellular Redox Regulation of Intracellular Reactive Oxygen Generation, Mitochondrial Function and Lipid Turnover in Cultured Human Adipocytes.",27741233,"Jones Iv AR, Meshulam T, Oliveira MF, Burritt N, Corkey BE",2016,PMC5065187,10.1371/journal.pone.0164011,All relevant data are within the paper.,0,0,,,,,,,,
Direct Stimulation of Islet Insulin Secretion by Glycolytic and Mitochondrial Metabolites in KCl-Depolarized Islets.,27851770,"Pizarro-Delgado J, Deeney JT, Corkey BE, Tamarit-Rodriguez J",2016,PMC5112877,10.1371/journal.pone.0166111,All relevant data are within the paper.,0,0,,,,,,,,
Global Metabolic Reconstruction and Metabolic Gene Evolution in the Cattle Genome.,26992093,"Kim W, Park H, Seo S",2016,PMC4798299,10.1371/journal.pone.0150974,"The CattleCyc (version 1.2.1) and the new cattle PGDB are freely accessible via http://168.188.16.73:8080/CATTLE and http://168.188.16.73:8080/TAURUS, respectively. These data are also available through Figshare. The corresponding Figshare URL is as follows: https://dx.doi.org/10.6084/m9.figshare.3082039.",1,0,,,,,,,,
Transcriptomic Analysis of Responses to Imbalanced Carbon: Nitrogen Availabilities in Rice Seedlings.,27820840,"Huang A, Sang Y, Sun W, Fu Y, Yang Z",2016,PMC5098742,10.1371/journal.pone.0165732,All microarray raw data files are available from the ArrayExpress database (accession number E-MTAB-5118).,0,0,,,,,,,,
"Whole-Genome Sequence Analysis of Bombella intestini LMG 28161T, a Novel Acetic Acid Bacterium Isolated from the Crop of a Red-Tailed Bumble Bee, Bombus lapidarius.",27851750,"Li L, Illeghems K, Van Kerrebroeck S, Borremans W, Cleenwerck I, Smagghe G, De Vuyst L, Vandamme P",2016,PMC5112900,10.1371/journal.pone.0165611,All genome sequence files are available from the NCBI database (BioProject no. PRJNA235371).,0,0,,,,,,,,
Genome-Wide Meta-Analysis of Sciatica in Finnish Population.,27764105,"Lemmela S, Solovieva S, Shiri R, Benner C, Heli_vaara M, Kettunen J, Anttila V, Ripatti S, Perola M, Sepp_l_ I, Juonala M, K_h_nen M, Salomaa V, Viikari J, Raitakari OT, Lehtim_ki T, Palotie A, Viikari-Juntura E, Husgafvel-Pursiainen K",2016,PMC5072673,10.1371/journal.pone.0163877,"We have deposited all raw result data of the meta-analysis in Dryad Digital Repository, with Dryad doi: doi:10.5061/dryad.tq5f0. In addition, we have added to the revised manuscript the following supplementary appendices with raw result data of the meta-analysis: - S1 Appendix. Raw result data of the meta-analysis (with variants with p < 0.05). - S2 Appendix. Raw result data of the meta-analysis (with variants with p < 0.001).",0,0,,,,,,,,
The Association between GABA-Modulators and Clostridium difficile Infection - A Matched Retrospective Case-Control Study.,28060888,"Strom J, Tham J, Mansson F, Ahl J, Savidge TC, Dann SM, Resman F",2017,PMC5217962,10.1371/journal.pone.0169386,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
The effects of residual platelets in plasma on plasminogen activator inhibitor-1 and plasminogen activator inhibitor-1-related assays.,28158230,"Pieters M, Barnard SA, Loots DT, Rijken DC",2017,PMC5291504,10.1371/journal.pone.0171271,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Impaired HDL2-mediated cholesterol efflux is associated with metabolic syndrome in families with early onset coronary heart disease and low HDL-cholesterol level.,28207870,"Paavola T, Kuusisto S, Jauhiainen M, Kakko S, Kangas-Kontio T, Metso J, Soininen P, Ala-Korpela M, Bloigu R, Hannuksela ML, Savolainen MJ, Salonurmi T",2017,PMC5313225,10.1371/journal.pone.0171993,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
Metabolomics analysis: Finding out metabolic building blocks.,28493998,"Alberich R, Castro JA, Llabres M, Palmer-Rodriguez P",2017,PMC5426688,10.1371/journal.pone.0177031,All relevant data are within the paper and its Supporting Information files.,1,0,,,,,,,,
"The association between various smoking behaviors, cotinine biomarkers and skin autofluorescence, a marker for advanced glycation end product accumulation.",28632785,"van Waateringe RP, Mook-Kanamori MJ, Slagter SN, van der Klauw MM, van Vliet-Ostaptchouk JV, Graaff R, Lutgers HL, Suhre K, El-Din Selim MM, Mook-Kanamori DO, Wolffenbuttel BHR",2017,PMC5478117,10.1371/journal.pone.0179330,All relevant data are within the paper and its Supporting Information files.,0,0,,,,,,,,
